line_id,ord_id,ord_type,prod_id,quan,u_price,disc_pct,ret_q,ret_dt,rcv_q,rcv_dt,qual_rt,status,crt_dt
1182,267,PO,20,8,212.3919477,0.70,0,,,,,Shipped,2025-12-12
1183,200,PO,87,5,329.4303908,0.59,0,,,,,Draft,2025-12-12
1184,192,SO,62,44,670.8616719,0.29,0,,,,,Cancelled,2025-12-12
1185,82,PO,82,70,264.7312168,0.09,0,,,,,Received,2025-11-12
1186,130,PO,66,18,256.3549005,0.69,0,,,,,Cancelled,2025-11-12
1187,232,SO,53,100,76.46285893,0.27,0,,,,,Draft,2025-11-12
1188,389,SO,70,34,621.2065175,0.55,0,,,,,Shipped,2025-11-12
1189,164,SO,55,22,107.6231419,0.46,0,,,,,Received,2025-11-12
1190,377,SO,83,80,79.26217229,0.20,0,,,,,Draft,2025-06-02
1191,34,PO,31,41,239.3055977,0.91,0,,,,,Shipped,2025-06-02
1192,359,PO,48,37,134.6971076,0.30,0,,,,,Completed,2025-06-02
1193,17,PO,12,30,385.8086108,0.98,0,,,,,Submitted,2025-06-02
1194,341,PO,47,95,250.8714192,0.21,0,,,,,Cancelled,2025-06-02
1195,141,SO,67,54,281.409212,0.94,0,,,,,Received,2025-12-18
1196,33,SO,14,88,248.8175927,0.22,0,,,,,Submitted,2025-12-18
1197,252,SO,73,29,330.196281,0.38,0,,,,,Submitted,2025-11-26
1198,109,SO,72,12,602.949657,0.19,0,,,,,Pending,2025-11-26
1199,317,PO,86,85,145.8001969,0.29,0,,,,,Completed,2025-11-26
1200,185,SO,85,87,654.6396975,0.41,0,,,,,Received,2025-11-26
1201,433,SO,21,43,300.9567034,0.47,0,,,,,Shipped,2025-10-24
1202,225,SO,81,43,877.7749832,0.64,0,,,,,Draft,2025-10-24
1203,234,SO,37,76,199.5164162,0.13,0,,,,,Pending,2025-10-24
1204,195,PO,39,57,805.2667679,0.11,0,,,,,Draft,2025-10-24
1205,274,SO,4,55,478.2961859,0.47,0,,,,,Cancelled,2025-10-24
1206,450,PO,54,70,828.3297862,0.39,0,,,,,Received,2025-12-07
1207,112,PO,69,91,936.2302266,0.23,0,,,,,Received,2025-12-07
1208,214,PO,4,97,593.41625,0.53,0,,,,,Completed,2025-09-21
1209,208,SO,45,21,307.4050943,0.33,3,2025-10-06,,,,Cancelled,2025-09-21
1210,393,PO,41,79,192.8236043,0.07,0,,,,,Pending,2025-09-21
1211,320,PO,2,30,767.1671081,0.61,0,,,,,Received,2025-03-11
1212,4,SO,35,96,337.6732257,0.43,0,,,,,Received,2025-03-11
1213,308,PO,45,76,551.6147558,0.60,0,,,,,Cancelled,2025-03-11
1214,102,SO,26,7,545.2851913,0.19,0,,,,,Submitted,2025-03-11
1215,412,PO,9,19,536.0933813,0.64,0,,,,,Shipped,2025-03-11
1216,199,SO,68,52,411.673972,1.00,0,,,,,Pending,2025-02-28
1217,73,PO,49,80,754.0864394,0.28,0,,,,,Draft,2025-02-28
1218,7,PO,62,33,884.3143729,0.14,0,,,,,Received,2025-02-28
1219,268,SO,71,8,231.0589344,0.71,0,,,,,Completed,2025-02-28
1220,95,SO,78,5,226.4551869,0.64,0,,,,,Cancelled,2025-02-28
1221,126,PO,82,2,885.8950883,0.82,0,,,,,Received,2025-12-30
1222,118,SO,16,96,963.6869905,0.93,0,,,,,Cancelled,2025-12-30
1223,15,PO,16,19,733.7465031,0.52,0,,,,,Pending,2025-06-20
1224,331,PO,33,37,433.4309451,0.88,0,,,,,Pending,2025-06-20
1225,406,PO,51,79,967.1593357,0.64,0,,,,,Cancelled,2025-06-20
1226,17,SO,82,85,791.3566952,0.01,0,,,,,Cancelled,2025-11-17
1227,111,SO,25,92,346.6918683,0.72,0,,,,,Completed,2025-11-17
1228,446,SO,55,83,153.9361575,0.29,0,,,,,Received,2025-11-17
1229,21,PO,72,45,487.9085201,0.81,0,,,,,Cancelled,2025-11-17
1230,453,SO,13,79,427.4993232,0.32,0,,,,,Pending,2025-07-01
1231,38,PO,35,46,269.3042526,0.90,0,,,,,Pending,2025-07-01
1232,360,SO,84,56,761.0018248,0.51,0,,,,,Submitted,2025-07-01
1233,13,PO,58,75,526.6663576,0.51,0,,,,,Shipped,2025-02-02
1234,258,PO,42,12,197.5974455,0.26,8,2025-02-15,,,,Submitted,2025-02-02
1235,282,PO,39,18,155.5297886,0.47,0,,,,,Completed,2025-05-24
1236,210,SO,58,62,240.003969,0.33,0,,,,,Pending,2025-05-24
1237,360,PO,76,4,567.2701865,0.56,0,,,,,Cancelled,2025-05-24
1238,371,SO,50,62,703.1637908,0.09,0,,,,,Cancelled,2025-05-24
1239,345,PO,34,79,379.1651765,0.68,0,,,,,Completed,2025-06-16
1240,330,PO,29,69,437.0545889,0.37,0,,,,,Draft,2025-06-16
1241,190,SO,67,31,148.233579,0.87,0,,,,,Cancelled,2025-06-16
1242,436,SO,50,66,560.553851,0.90,0,,,,,Pending,2025-03-29
1243,341,PO,87,43,657.2426693,0.91,0,,,,,Completed,2025-03-29
1244,322,SO,27,63,567.4795547,0.15,0,,,,,Draft,2025-03-29
1245,271,PO,8,27,643.9992028,0.89,0,,,,,Draft,2025-03-29
1246,292,PO,99,3,627.4200349,0.21,0,,,,,Shipped,2025-08-01
1247,300,PO,71,37,237.5715275,0.94,0,,,,,Draft,2025-08-01
1248,295,SO,49,11,201.4551814,0.72,0,,,,,Pending,2025-01-18
1249,22,SO,80,22,673.7179646,0.44,0,,,,,Pending,2025-01-18
1250,139,SO,96,70,586.7105403,0.92,0,,,,,Shipped,2025-01-18
1251,141,PO,8,15,943.43546,0.32,0,,,,,Submitted,2025-01-18
1252,317,SO,67,47,569.8513305,0.91,0,,,,,Received,2025-01-18
1253,435,PO,82,100,860.7296384,0.70,0,,,,,Shipped,2025-04-13
1254,286,PO,46,74,149.7183851,0.22,0,,,,,Cancelled,2025-04-13
1255,387,SO,44,97,986.6089585,0.86,0,,,,,Cancelled,2025-04-13
1256,500,SO,35,71,440.5558558,0.61,0,,,,,Completed,2025-04-13
1257,462,PO,57,7,924.7086444,0.42,0,,,,,Submitted,2025-08-07
1258,147,SO,76,94,812.5370591,0.08,0,,,,,Completed,2025-08-07
1259,58,PO,16,58,609.2703113,0.52,0,,,,,Received,2025-11-04
1260,408,PO,68,56,4.03160506,0.94,0,,,,,Completed,2025-11-04
1261,142,PO,59,53,378.4787521,0.16,0,,,,,Submitted,2025-09-03
1262,44,SO,29,95,54.38118674,0.48,0,,,,,Received,2025-09-03
1263,339,PO,34,77,296.0525293,0.25,0,,,,,Cancelled,2025-09-03
1264,142,SO,68,47,176.5836225,0.04,0,,,,,Cancelled,2025-09-03
1265,415,SO,100,61,422.788461,0.21,0,,,,,Pending,2025-09-03
1266,425,SO,64,45,101.5820066,0.93,0,,,,,Submitted,2025-04-15
1267,474,PO,100,52,509.3877718,0.14,0,,,,,Pending,2025-01-03
1268,485,PO,7,53,480.7911375,0.04,0,,,,,Completed,2025-01-03
1269,336,SO,36,79,984.8785329,0.21,0,,,,,Completed,2025-02-09
1270,276,SO,82,57,897.6689287,0.43,0,,,,,Cancelled,2025-02-09
1271,74,SO,68,18,644.4649448,0.46,0,,,,,Pending,2025-02-18
1272,444,SO,11,92,194.7850314,0.59,0,,,,,Completed,2025-04-07
1273,96,PO,23,100,230.4621259,0.84,0,,,,,Draft,2025-04-07
1274,325,PO,34,100,717.8002084,0.15,0,,,,,Draft,2025-04-07
1275,386,SO,51,59,174.5338246,0.80,0,,,,,Pending,2025-04-07
1276,353,PO,17,21,775.5283032,0.21,0,,,,,Shipped,2025-05-14
1277,41,SO,17,26,293.7767843,0.02,0,,,,,Shipped,2025-05-14
1278,122,PO,24,98,944.9072667,0.19,0,,,,,Submitted,2025-05-14
1279,338,SO,79,92,762.9537694,0.05,0,,,,,Draft,2025-05-14
1280,404,PO,32,22,655.9836855,0.77,0,,,,,Shipped,2025-05-14
1281,143,PO,77,44,416.6569498,0.73,0,,,,,Submitted,2025-05-28
1282,131,SO,27,39,885.2687297,0.73,0,,,,,Draft,2025-05-28
1283,93,SO,99,25,455.2985637,0.77,0,,,,,Received,2025-05-28
1284,115,PO,38,78,392.0287993,0.04,0,,,,,Shipped,2025-05-28
1285,161,PO,64,90,165.1142937,0.39,0,,,,,Draft,2025-01-17
1286,279,SO,54,6,142.8315165,0.00,0,,,,,Received,2025-01-19
1287,93,PO,41,19,932.9932762,0.56,0,,,,,Completed,2025-01-19
1288,204,SO,72,65,792.2063517,0.70,0,,,,,Completed,2025-01-19
1289,22,PO,28,76,900.702786,0.97,0,,,,,Received,2025-01-19
1290,223,PO,15,81,994.4487034,0.69,0,,,,,Pending,2025-07-25
1291,74,SO,50,61,209.3730564,0.62,0,,,,,Pending,2025-05-13
1292,264,SO,94,4,101.8725072,0.67,0,,,,,Completed,2025-05-13
1293,294,PO,24,25,223.9839324,0.19,0,,,,,Shipped,2025-05-13
1294,175,PO,73,28,412.3044522,0.41,0,,,,,Received,2025-04-16
1295,298,SO,1,58,79.71772644,0.19,0,,,,,Received,2025-04-16
1296,398,PO,15,49,533.0344752,0.13,0,,,,,Shipped,2025-05-22
1297,426,SO,91,17,678.6970277,0.27,0,,,,,Submitted,2025-05-22
1298,250,SO,95,20,865.1485304,0.21,0,,,,,Received,2025-05-22
1299,251,SO,64,79,98.73042344,0.67,0,,,,,Shipped,2025-05-22
1300,144,PO,55,2,432.1434517,0.33,0,,,,,Completed,2025-06-14
1301,297,PO,71,57,607.778249,0.21,0,,,,,Received,2025-06-14
1302,139,SO,31,49,796.5642292,0.17,0,,,,,Submitted,2025-07-20
1303,386,PO,31,29,852.0919854,0.33,0,,,,,Cancelled,2025-07-20
1304,100,SO,51,73,160.3368055,0.71,0,,,,,Completed,2025-07-20
1305,479,SO,89,18,686.1612757,0.19,0,,,,,Pending,2025-10-29
1306,323,SO,34,12,726.3451659,0.42,0,,,,,Shipped,2025-10-29
1307,18,SO,13,44,813.1376162,0.36,0,,,,,Cancelled,2025-10-29
1308,87,PO,89,43,324.0992425,0.60,0,,,,,Pending,2025-10-29
1309,487,SO,11,46,320.3316618,0.18,0,,,,,Draft,2025-10-29
1310,159,SO,65,49,250.1579473,0.26,0,,,,,Pending,2025-08-16
1311,323,SO,82,52,131.3658145,0.17,0,,,,,Completed,2025-08-16
1312,52,SO,15,9,339.0396219,0.23,0,,,,,Submitted,2025-08-12
1313,189,SO,83,32,800.8956132,0.41,0,,,,,Pending,2025-08-12
1314,381,SO,37,63,823.0193113,0.26,0,,,,,Received,2025-02-16
1315,473,SO,90,59,286.4038554,0.98,0,,,,,Shipped,2025-02-05
1316,151,SO,7,44,435.4563321,0.03,0,,,,,Shipped,2025-02-05
1317,479,SO,43,55,821.9634946,0.87,0,,,,,Draft,2025-05-17
1318,422,PO,84,48,103.7177704,0.57,0,,,,,Received,2025-05-17
1319,296,PO,11,24,659.2181859,0.84,0,,,,,Draft,2025-05-17
1320,44,SO,44,18,121.5910482,0.01,0,,,,,Shipped,2025-05-17
1321,199,PO,84,31,739.936993,0.09,0,,,,,Received,2025-12-27
1322,491,PO,13,19,810.1614391,0.18,0,,,,,Pending,2025-12-27
1323,474,SO,89,2,721.772218,0.21,0,,,,,Cancelled,2025-12-27
1324,5,PO,44,1,808.9471424,0.78,0,,,,,Received,2025-12-27
1325,287,PO,69,17,734.3282348,0.25,0,,,,,Received,2025-12-27
1326,468,SO,18,18,489.7355123,1.00,0,,,,,Submitted,2025-07-23
1327,184,PO,10,85,726.9976983,0.87,0,,,,,Shipped,2025-07-23
1328,300,SO,5,91,773.7751908,0.75,0,,,,,Draft,2025-07-23
1329,50,SO,48,62,854.527919,0.59,0,,,,,Shipped,2025-05-14
1330,476,PO,42,64,344.1039732,0.44,0,,,,,Submitted,2025-02-22
1331,223,SO,59,71,492.8605524,0.40,0,,,,,Received,2025-02-22
1332,128,PO,48,71,879.8054732,0.34,0,,,,,Cancelled,2025-08-08
1333,444,SO,97,88,788.9790285,0.39,0,,,,,Received,2025-08-08
1334,424,PO,29,98,264.4919728,0.12,0,,,,,Draft,2025-08-08
1335,98,SO,52,17,117.4654627,0.82,0,,,,,Draft,2025-08-08
1336,75,PO,69,42,519.5327335,0.72,0,,,,,Draft,2025-08-08
1337,250,SO,25,73,77.0013555,0.13,0,,,,,Pending,2025-05-27
1338,386,SO,6,61,531.3368571,0.44,1,2025-06-15,,,,Draft,2025-05-27
1339,232,PO,95,18,236.5579495,0.70,0,,,,,Completed,2025-05-27
1340,136,SO,66,60,44.83631504,0.49,0,,,,,Draft,2025-05-27
1341,5,PO,92,56,398.5509788,0.56,0,,,,,Shipped,2025-01-15
1342,378,SO,52,56,211.297343,0.68,0,,,,,Submitted,2025-01-15
1343,391,PO,46,85,740.4467381,0.46,0,,,,,Pending,2025-01-15
1344,313,PO,30,11,552.4441613,0.66,0,,,,,Submitted,2025-01-15
1345,97,PO,2,51,523.4888111,0.06,0,,,,,Draft,2025-01-15
1346,465,SO,10,5,144.9618687,0.32,0,,,,,Received,2025-09-18
1347,144,PO,43,77,704.2829847,0.35,0,,,,,Draft,2025-10-21
1348,151,SO,35,91,265.726574,0.16,0,,,,,Received,2025-07-09
1349,456,SO,40,25,479.4701326,0.49,0,,,,,Submitted,2025-07-09
1350,119,PO,35,77,560.1988515,0.53,0,,,,,Submitted,2025-07-09
1351,180,SO,65,28,653.7974402,0.86,0,,,,,Submitted,2025-07-09
1352,359,PO,12,57,911.5318224,0.21,0,,,,,Pending,2025-02-24
1353,320,PO,50,44,506.3570777,0.93,0,,,,,Pending,2025-02-24
1354,366,SO,98,75,768.9427138,0.63,0,,,,,Draft,2025-02-24
1355,494,PO,10,8,188.0101168,0.70,0,,,,,Received,2025-11-22
1356,254,SO,34,27,429.2524067,0.79,0,,,,,Submitted,2025-11-22
1357,137,PO,60,100,405.0947323,0.01,0,,,,,Cancelled,2025-11-22
1358,59,SO,54,82,109.3120539,0.78,0,,,,,Received,2025-11-22
1359,35,SO,69,49,411.0918551,0.07,0,,,,,Submitted,2025-02-21
1360,336,SO,1,55,69.03699305,0.53,0,,,,,Completed,2025-02-21
1361,225,SO,1,66,960.2803853,0.51,0,,,,,Submitted,2025-12-06
1362,15,PO,71,90,280.3064586,0.01,0,,,,,Submitted,2025-12-06
1363,138,PO,9,10,587.4702859,0.95,0,,,,,Submitted,2025-04-27
1364,217,SO,47,92,437.0402042,0.33,0,,,,,Shipped,2025-05-24
1365,438,PO,74,45,218.1948771,0.39,0,,,,,Submitted,2025-05-24
1366,296,PO,63,90,482.9317346,0.24,0,,,,,Shipped,2025-05-24
1367,114,PO,64,56,927.4377913,0.58,0,,,,,Submitted,2025-05-24
1368,419,PO,92,18,327.8284298,0.38,0,,,,,Submitted,2025-05-24
1369,164,PO,74,6,535.8540109,0.40,0,,,,,Completed,2025-08-14
1370,149,SO,34,23,329.4530862,0.94,0,,,,,Received,2025-08-14
1371,205,PO,95,98,434.932165,0.48,0,,,,,Completed,2025-08-14
1372,291,SO,43,12,247.5367484,0.96,0,,,,,Submitted,2025-08-14
1373,151,PO,91,75,481.6766107,0.11,0,,,,,Cancelled,2025-08-14
1374,402,PO,89,85,311.5790552,0.46,0,,,,,Received,2025-11-04
1375,156,SO,54,55,304.8254681,0.52,0,,,,,Shipped,2025-11-04
1376,370,PO,46,7,376.0984186,0.99,0,,,,,Pending,2025-11-04
1377,264,PO,50,91,864.6556636,0.94,0,,,,,Submitted,2025-11-04
1378,152,PO,46,19,728.7291334,0.29,0,,,,,Pending,2025-08-05
1379,15,SO,59,21,443.9702327,0.36,0,,,,,Submitted,2025-08-05
1380,485,PO,71,67,342.8451719,0.23,0,,,,,Received,2025-08-05
1381,467,SO,11,34,396.4571265,0.95,0,,,,,Shipped,2025-08-05
1382,134,PO,66,63,369.140747,0.03,0,,,,,Shipped,2025-08-05
1383,368,PO,78,17,308.416289,0.22,0,,,,,Pending,2025-07-05
1384,325,SO,100,13,597.0027369,0.34,0,,,,,Pending,2025-07-05
1385,479,PO,64,68,749.660914,0.48,0,,,,,Completed,2025-07-06
1386,476,PO,36,12,909.4217523,0.96,0,,,,,Pending,2025-07-06
1387,95,PO,82,74,398.6258315,0.40,0,,,,,Received,2025-07-06
1388,384,SO,34,22,343.083012,0.27,0,,,,,Cancelled,2025-06-28
1389,256,SO,21,36,65.39696334,0.52,0,,,,,Shipped,2025-06-28
1390,405,PO,4,50,952.257108,0.75,0,,,,,Received,2025-06-28
1391,362,SO,40,42,435.1778057,0.87,0,,,,,Received,2025-07-25
1392,437,SO,57,4,980.9006354,0.75,0,,,,,Completed,2025-07-25
1393,159,PO,50,15,284.9187456,0.35,0,,,,,Draft,2025-07-25
1394,25,PO,24,56,857.3293855,0.96,0,,,,,Completed,2025-06-23
1395,480,PO,79,42,449.3676406,0.85,0,,,,,Received,2025-01-07
1396,176,SO,88,85,740.918223,1.00,0,,,,,Submitted,2025-01-07
1397,378,PO,42,94,32.19556284,0.73,0,,,,,Cancelled,2025-05-01
1398,466,PO,5,29,37.11447618,0.98,0,,,,,Draft,2025-02-10
1399,414,SO,78,100,766.2712244,0.15,0,,,,,Received,2025-06-02
1400,114,SO,69,95,737.8512335,0.91,0,,,,,Completed,2025-06-02
1401,447,PO,75,86,158.3937415,0.89,0,,,,,Received,2025-06-02
1402,27,PO,50,8,187.065464,0.80,0,,,,,Pending,2025-04-23
1403,169,PO,83,58,132.2576291,0.59,0,,,,,Submitted,2025-04-23
1404,191,SO,63,13,978.9399645,0.82,0,,,,,Draft,2025-04-23
1405,403,PO,71,52,474.1565914,0.74,0,,,,,Pending,2025-04-23
1406,380,SO,80,18,998.799095,0.33,0,,,,,Draft,2025-04-23
1407,481,PO,26,40,44.59742294,0.12,0,,,,,Draft,2025-11-25
1408,212,PO,87,65,958.0225467,0.71,0,,,,,Submitted,2025-11-25
1409,447,PO,35,59,641.8810204,0.62,0,,,,,Shipped,2025-11-25
1410,37,SO,94,18,265.2511324,0.83,0,,,,,Completed,2025-11-25
1411,196,PO,31,87,677.7289432,0.31,0,,,,,Shipped,2025-11-25
1412,378,SO,33,48,342.5198752,0.00,0,,,,,Submitted,2025-11-15
1413,234,SO,2,5,677.729032,0.41,0,,,,,Draft,2025-08-18
1414,489,PO,44,71,928.3679019,0.22,0,,,,,Pending,2025-08-18
1415,473,PO,65,75,668.908077,0.86,0,,,,,Draft,2025-08-06
1416,176,SO,18,26,917.6692049,0.51,0,,,,,Submitted,2025-04-07
1417,215,PO,4,36,21.90005652,0.27,0,,,,,Draft,2025-04-07
1418,333,PO,67,23,542.7534928,0.10,0,,,,,Received,2025-04-07
1419,408,SO,77,53,425.3816352,0.28,0,,,,,Draft,2025-08-28
1420,253,PO,56,71,390.8204636,0.80,0,,,,,Completed,2025-08-28
1421,279,SO,34,63,675.7303517,0.38,0,,,,,Completed,2025-08-28
1422,218,PO,72,18,832.7931481,0.36,0,,,,,Cancelled,2025-12-21
1423,474,SO,64,87,545.8879308,0.54,0,,,,,Shipped,2025-12-21
1424,229,SO,51,50,878.3354599,0.71,0,,,,,Completed,2025-07-31
1425,286,PO,57,10,475.4738331,0.18,0,,,,,Pending,2025-07-31
1426,106,PO,75,57,506.1254058,0.81,0,,,,,Draft,2025-07-31
1427,182,SO,36,63,411.203023,0.45,0,,,,,Submitted,2025-07-31
1428,19,PO,67,94,898.6066589,0.07,0,,,,,Cancelled,2025-07-31
1429,401,PO,96,95,175.1582353,0.10,0,,,,,Cancelled,2025-03-25
1430,151,PO,55,50,252.9366116,0.89,0,,,,,Pending,2025-03-25
1431,161,PO,67,24,991.614401,0.87,0,,,,,Received,2025-03-25
1432,359,SO,14,66,476.9393837,0.82,0,,,,,Cancelled,2025-03-25
1433,30,SO,10,9,644.6995739,0.48,0,,,,,Pending,2025-01-19
1434,449,SO,92,4,908.4033525,0.39,0,,,,,Pending,2025-01-19
1435,418,SO,17,23,443.6182987,0.13,0,,,,,Cancelled,2025-01-19
1436,130,SO,7,44,531.5168199,0.77,0,,,,,Pending,2025-01-19
1437,37,SO,45,70,154.4967512,0.62,0,,,,,Pending,2025-06-25
1438,477,SO,94,16,84.70993143,0.81,0,,,,,Cancelled,2025-06-25
1439,364,PO,70,74,123.8010486,0.28,0,,,,,Pending,2025-06-25
1440,450,SO,76,7,54.39481989,0.30,0,,,,,Submitted,2025-06-25
1441,283,SO,51,81,414.0171235,0.92,0,,,,,Pending,2025-07-11
1442,305,SO,16,76,189.4192203,0.79,0,,,,,Shipped,2025-07-11
1443,282,PO,20,24,234.7782559,0.41,0,,,,,Pending,2025-07-11
1444,237,PO,4,87,727.4494905,0.87,0,,,,,Submitted,2025-09-21
1445,490,PO,24,64,759.4235205,0.98,0,,,,,Draft,2025-10-10
1446,494,PO,100,91,638.5772203,1.00,0,,,,,Submitted,2025-10-10
1447,268,PO,91,30,436.2308753,0.08,0,,,,,Shipped,2025-10-10
1448,54,PO,21,74,520.4270114,0.89,0,,,,,Completed,2025-10-10
1449,319,PO,48,66,644.0812892,0.29,0,,,,,Draft,2025-05-19
1450,122,SO,73,83,245.7827793,0.51,0,,,,,Submitted,2025-10-27
1451,293,SO,4,46,403.4897769,0.14,0,,,,,Shipped,2025-10-27
1452,72,PO,55,7,506.7221913,0.31,0,,,,,Shipped,2025-03-30
1453,6,PO,79,13,375.8239886,0.26,0,,,,,Pending,2025-03-30
1454,25,SO,8,38,222.5561627,0.84,0,,,,,Draft,2025-03-30
1455,437,SO,34,94,496.7858544,0.62,0,,,,,Submitted,2025-07-28
1456,416,PO,47,31,602.2384296,0.22,0,,,,,Received,2025-07-28
1457,361,PO,55,83,866.1446225,0.85,0,,,,,Pending,2025-07-28
1458,126,SO,93,27,960.69063,0.55,0,,,,,Received,2025-09-13
1459,476,SO,37,28,416.1958971,0.12,0,,,,,Pending,2025-03-11
1460,414,SO,59,50,183.6583059,0.11,0,,,,,Draft,2025-06-10
1461,408,SO,67,22,9.019018205,0.92,0,,,,,Completed,2025-06-10
1462,169,SO,23,59,783.8740321,0.44,0,,,,,Cancelled,2025-06-10
1463,437,SO,92,81,960.4788525,0.08,0,,,,,Submitted,2025-06-10
1464,483,SO,65,56,574.6809746,1.00,0,,,,,Pending,2025-06-02
1465,423,PO,72,25,190.8564856,0.13,0,,,,,Shipped,2025-06-02
1466,214,SO,84,42,153.7180377,0.23,0,,,,,Cancelled,2025-06-02
1467,426,SO,93,83,782.4112742,0.67,0,,,,,Draft,2025-05-31
1468,478,SO,10,75,202.2585379,0.81,0,,,,,Shipped,2025-05-31
1469,144,SO,24,72,348.1122247,0.88,0,,,,,Cancelled,2025-05-31
1470,2,PO,41,19,394.4345132,0.71,0,,,,,Submitted,2025-03-16
1471,457,SO,55,14,338.8943293,0.45,0,,,,,Shipped,2025-07-03
1472,257,SO,11,14,819.5906902,0.87,0,,,,,Pending,2025-07-03
1473,442,PO,6,32,935.3850509,0.04,0,,,,,Completed,2025-07-03
1474,121,PO,68,50,860.7501589,0.42,0,,,,,Completed,2025-08-12
1475,258,PO,59,50,71.01957516,0.03,0,,,,,Draft,2025-08-12
1476,115,SO,55,88,568.6130336,0.85,0,,,,,Received,2025-06-22
1477,269,PO,61,72,144.3630113,0.37,0,,,,,Submitted,2025-06-22
1478,403,PO,22,86,615.2520692,0.94,0,,,,,Draft,2025-06-22
1479,483,PO,97,33,217.4439073,0.88,0,,,,,Submitted,2025-06-22
1480,481,PO,82,22,811.9413665,0.93,0,,,,,Cancelled,2025-06-22
1481,266,PO,53,4,722.7682218,0.29,5,2025-11-29,,,,Shipped,2025-11-06
1482,125,PO,70,28,104.2083503,0.97,0,,,,,Pending,2025-11-06
1483,28,PO,64,38,563.8388516,0.95,0,,,,,Completed,2025-09-23
1484,386,PO,58,47,602.7105199,0.54,0,,,,,Received,2025-09-15
1485,474,SO,91,55,782.4919861,0.67,0,,,,,Submitted,2025-09-15
1486,351,SO,10,19,25.00961207,0.72,0,,,,,Cancelled,2025-09-15
1487,151,PO,70,43,861.8431134,0.37,0,,,,,Shipped,2025-09-15
1488,283,PO,75,23,380.4732544,0.44,0,,,,,Draft,2025-07-09
1489,164,SO,90,47,57.39975722,0.27,0,,,,,Submitted,2025-07-09
1490,173,SO,49,85,563.7284628,0.04,0,,,,,Completed,2025-07-09
1491,358,SO,46,84,612.8612328,0.62,0,,,,,Completed,2025-07-24
1492,192,SO,45,56,982.3006795,0.64,0,,,,,Draft,2025-12-31
1493,420,PO,44,13,173.8245314,0.17,0,,,,,Completed,2025-12-31
1494,150,SO,27,96,447.8961794,0.13,0,,,,,Received,2025-12-31
1495,102,PO,39,91,405.215706,0.58,0,,,,,Received,2025-12-31
1496,478,PO,81,92,340.453108,0.09,0,,,,,Pending,2025-12-31
1497,201,SO,60,91,630.557026,0.19,0,,,,,Completed,2025-06-24
1498,469,PO,38,90,807.4467421,0.82,0,,,,,Received,2025-06-24
1499,103,SO,15,31,17.57331246,0.72,0,,,,,Completed,2025-06-24
1500,240,PO,8,5,301.4658667,0.86,0,,,,,Cancelled,2025-06-24
1501,257,SO,91,19,350.1790373,0.38,0,,,,,Draft,2025-05-18
1502,152,SO,82,66,665.8803843,0.71,0,,,,,Submitted,2025-05-18
1503,208,SO,9,36,57.23148162,0.08,0,,,,,Shipped,2025-05-18
1504,435,SO,58,44,846.221848,0.11,0,,,,,Received,2025-05-18
1505,401,PO,73,1,859.8764017,0.97,0,,,,,Shipped,2025-12-16
1506,139,SO,14,31,994.0501421,0.81,0,,,,,Received,2025-12-16
1507,32,PO,77,5,988.7631463,0.24,0,,,,,Completed,2025-06-17
1508,287,SO,96,9,616.5587663,0.78,0,,,,,Received,2025-06-17
1509,322,SO,92,87,387.4062026,0.81,0,,,,,Draft,2025-07-14
1510,186,SO,64,72,650.5764807,0.56,0,,,,,Shipped,2025-07-19
1511,229,SO,54,51,26.68421715,0.51,0,,,,,Shipped,2025-07-19
1512,461,PO,96,6,61.18599336,0.89,0,,,,,Pending,2025-07-19
1513,267,PO,63,83,416.6827722,0.14,0,,,,,Received,2025-09-04
1514,257,PO,22,63,205.7469197,0.52,0,,,,,Submitted,2025-09-04
1515,123,PO,34,49,515.2204702,0.42,0,,,,,Shipped,2025-09-04
1516,199,SO,26,42,702.1618225,0.81,0,,,,,Shipped,2025-09-04
1517,152,PO,49,62,537.4852214,0.90,0,,,,,Completed,2025-11-13
1518,31,SO,36,65,599.8586123,0.58,0,,,,,Submitted,2025-11-13
1519,51,PO,39,85,98.91566618,0.36,0,,,,,Cancelled,2025-11-13
1520,323,PO,42,75,992.9093711,0.89,0,,,,,Received,2025-09-06
1521,339,SO,80,59,745.0791397,0.91,9,2025-09-22,,,,Submitted,2025-09-06
1522,126,SO,33,86,822.3139054,0.51,0,,,,,Completed,2025-09-06
1523,187,PO,71,28,199.7362112,0.79,0,,,,,Shipped,2025-10-21
1524,1,PO,84,3,989.725033,0.42,0,,,,,Submitted,2025-10-21
1525,52,PO,13,42,698.0834315,0.41,0,,,,,Completed,2025-10-21
1526,382,SO,20,25,314.3801378,0.84,0,,,,,Shipped,2025-10-21
1527,281,SO,86,53,59.49207951,0.30,0,,,,,Shipped,2025-04-07
1528,159,PO,50,92,590.9609009,0.11,0,,,,,Pending,2025-04-07
1529,130,PO,96,42,826.702882,0.03,0,,,,,Completed,2025-06-26
1530,320,SO,84,72,596.3766847,0.83,0,,,,,Received,2025-12-16
1531,168,PO,87,29,880.8075063,0.42,0,,,,,Cancelled,2025-12-16
1532,224,PO,5,36,411.5380634,0.68,0,,,,,Pending,2025-04-12
1533,111,PO,93,66,598.4857249,0.92,0,,,,,Completed,2025-04-19
1534,381,SO,60,39,699.1537426,0.32,0,,,,,Submitted,2025-04-19
